date,item_id,item_name,category,store_id,units_sold,sell_price,unit_cost,fixed_costs,event_name,event_type,snap_flag,competitor_price
2014-01-28,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,17.0,2.34,1.34,500.0,None,None,0,2.47
2014-01-29,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,20.0,2.34,1.34,500.0,None,None,0,2.52
2014-01-30,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,18.0,2.34,1.34,500.0,None,None,0,2.31
2014-01-31,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,28.0,2.34,1.34,500.0,None,None,0,2.31
2014-02-01,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,25.0,2.34,1.34,500.0,None,None,1,2.47
2014-02-02,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,36.0,2.34,1.34,500.0,SuperBowl,Sporting,1,2.47
2014-02-03,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,22.0,2.34,1.34,500.0,None,None,1,2.28
2014-02-04,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,19.0,2.34,1.34,500.0,None,None,1,2.32
2014-02-05,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,17.0,2.34,1.34,500.0,None,None,1,2.39
2014-02-06,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,24.0,2.34,1.34,500.0,None,None,1,2.41
2014-02-07,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,26.0,2.34,1.34,500.0,None,None,1,2.42
2014-02-08,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,30.0,2.34,1.34,500.0,None,None,1,2.28
2014-02-09,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,23.0,2.34,1.34,500.0,None,None,1,2.41
2014-02-10,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,23.0,2.34,1.34,500.0,None,None,1,2.34
2014-02-11,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,12.0,2.34,1.34,500.0,None,None,0,2.3
2014-02-12,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,19.0,2.34,1.34,500.0,None,None,0,2.41
2014-02-13,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,23.0,2.34,1.34,500.0,None,None,0,2.4
2014-02-14,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,23.0,2.34,1.34,500.0,None,None,0,2.49
2014-02-15,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,25.0,2.34,1.34,500.0,None,None,0,2.33
2014-02-16,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,20.0,2.34,1.34,500.0,None,None,0,2.43
2014-02-17,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,16.0,2.34,1.34,500.0,None,None,0,2.26
2014-02-18,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,13.0,2.34,1.34,500.0,None,None,0,2.38
2014-02-19,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,19.0,1.95,1.34,500.0,None,None,0,2.04
2014-02-20,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,20.0,1.95,1.34,500.0,None,None,0,2.05
2014-02-21,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,28.0,1.95,1.34,500.0,None,None,0,2.05
2014-02-22,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,27.0,1.95,1.34,500.0,None,None,0,2.07
2014-02-23,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,23.0,1.95,1.34,500.0,None,None,0,1.97
2014-02-24,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,18.0,1.95,1.34,500.0,None,None,0,2.05
2014-02-25,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,18.0,1.95,1.34,500.0,None,None,0,2.15
2014-02-26,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,22.0,1.95,1.34,500.0,None,None,0,1.97
2014-02-27,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,23.0,1.95,1.34,500.0,None,None,0,2.12
2014-02-28,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,29.0,1.95,1.34,500.0,None,None,0,2.08
2014-03-01,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,34.0,1.95,1.34,500.0,None,None,1,1.99
2014-03-02,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,29.0,1.95,1.34,500.0,None,None,1,1.99
2014-03-03,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,21.0,1.95,1.34,500.0,None,None,1,2.02
2014-03-04,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,19.0,2.34,1.34,500.0,None,None,1,2.49
2014-03-05,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,19.0,2.34,1.34,500.0,None,None,1,2.45
2014-03-06,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,20.0,2.34,1.34,500.0,None,None,1,2.37
2014-03-07,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,27.0,2.34,1.34,500.0,None,None,1,2.22
2014-03-08,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,26.0,2.34,1.34,500.0,None,None,1,2.47
2014-03-09,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,28.0,2.34,1.34,500.0,None,None,1,2.23
2014-03-10,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,19.0,2.34,1.34,500.0,None,None,1,2.28
2014-03-11,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,22.0,2.34,1.34,500.0,None,None,0,2.37
2014-03-12,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,20.0,2.34,1.34,500.0,None,None,0,2.3
2014-03-13,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,18.0,2.34,1.34,500.0,None,None,0,2.44
2014-03-14,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,24.0,2.34,1.34,500.0,None,None,0,2.38
2014-03-15,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,21.0,2.35,1.34,500.0,None,None,0,2.49
2014-03-16,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,22.0,2.35,1.34,500.0,None,None,0,2.27
2014-03-17,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,15.0,2.35,1.34,500.0,None,None,0,2.36
2014-03-18,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,15.0,2.35,1.34,500.0,None,None,0,2.42
2014-03-19,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,23.0,2.35,1.34,500.0,None,None,0,2.42
2014-03-20,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,23.0,2.35,1.34,500.0,None,None,0,2.49
2014-03-21,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,27.0,2.35,1.34,500.0,None,None,0,2.33
2014-03-22,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,28.0,2.35,1.34,500.0,None,None,0,2.38
2014-03-23,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,19.0,2.35,1.34,500.0,None,None,0,2.47
2014-03-24,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,16.0,2.35,1.34,500.0,None,None,0,2.21
2014-03-25,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,17.0,2.35,1.34,500.0,None,None,0,2.46
2014-03-26,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,15.0,2.35,1.34,500.0,None,None,0,2.49
2014-03-27,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,19.0,2.35,1.34,500.0,None,None,0,2.3
2014-03-28,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,23.0,2.35,1.34,500.0,None,None,0,2.39
2014-03-29,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,27.0,2.35,1.34,500.0,None,None,0,2.56
2014-03-30,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,29.0,2.35,1.34,500.0,None,None,0,2.48
2014-03-31,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,18.0,2.35,1.34,500.0,None,None,0,2.46
2014-04-01,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,21.0,2.35,1.34,500.0,None,None,1,2.51
2014-04-02,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,21.0,2.35,1.34,500.0,None,None,1,2.59
2014-04-03,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,25.0,2.35,1.34,500.0,None,None,1,2.42
2014-04-04,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,25.0,2.35,1.34,500.0,None,None,1,2.38
2014-04-05,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,35.0,2.35,1.34,500.0,None,None,1,2.51
2014-04-06,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,25.0,2.35,1.34,500.0,None,None,1,2.4
2014-04-07,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,19.0,2.35,1.34,500.0,None,None,1,2.33
2014-04-08,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,24.0,2.35,1.34,500.0,None,None,1,2.37
2014-04-09,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,20.0,2.35,1.34,500.0,None,None,1,2.45
2014-04-10,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,26.0,2.35,1.34,500.0,None,None,1,2.38
2014-04-11,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,29.0,2.35,1.34,500.0,None,None,0,2.39
2014-04-12,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,27.0,2.35,1.34,500.0,None,None,0,2.32
2014-04-13,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,29.0,2.35,1.34,500.0,None,None,0,2.56
2014-04-14,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,20.0,2.35,1.34,500.0,None,None,0,2.39
2014-04-15,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,21.0,2.35,1.34,500.0,None,None,0,2.35
2014-04-16,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,24.0,2.35,1.34,500.0,None,None,0,2.36
2014-04-17,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,26.0,2.35,1.34,500.0,None,None,0,2.5
2014-04-18,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,26.0,2.35,1.34,500.0,None,None,0,2.47
2014-04-19,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,30.0,2.35,1.34,500.0,None,None,0,2.37
2014-04-20,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,27.0,2.35,1.34,500.0,None,None,0,2.42
2014-04-21,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,16.0,2.35,1.34,500.0,None,None,0,2.45
2014-04-22,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,15.0,2.35,1.34,500.0,None,None,0,2.35
2014-04-23,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,21.0,2.35,1.34,500.0,None,None,0,2.28
2014-04-24,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,17.0,2.35,1.34,500.0,None,None,0,2.47
2014-04-25,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,25.0,2.35,1.34,500.0,None,None,0,2.36
2014-04-26,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,29.0,2.35,1.34,500.0,None,None,0,2.46
2014-04-27,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,23.0,2.35,1.34,500.0,None,None,0,2.45
2014-04-28,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,19.0,2.35,1.34,500.0,None,None,0,2.43
2014-04-29,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,17.0,2.35,1.34,500.0,None,None,0,2.38
2014-04-30,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,26.0,2.01,1.34,500.0,None,None,0,2.02
2014-05-01,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,25.0,2.01,1.34,500.0,None,None,1,1.98
2014-05-02,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,28.0,2.01,1.34,500.0,None,None,1,2.02
2014-05-03,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,36.0,2.01,1.34,500.0,None,None,1,2.12
2014-05-04,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,34.0,2.01,1.34,500.0,None,None,1,2.18
2014-05-05,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,25.0,2.01,1.34,500.0,None,None,1,2.17
2014-05-06,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,23.0,2.01,1.34,500.0,None,None,1,2.08
2014-05-07,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,28.0,2.01,1.34,500.0,None,None,1,2.18
2014-05-08,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,30.0,2.01,1.34,500.0,None,None,1,2.05
2014-05-09,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,35.0,2.01,1.34,500.0,None,None,1,1.97
2014-05-10,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,32.0,2.35,1.34,500.0,None,None,1,2.6
2014-05-11,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,26.0,2.35,1.34,500.0,None,None,0,2.47
2014-05-12,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,15.0,2.35,1.34,500.0,None,None,0,2.28
2014-05-13,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,18.0,2.35,1.34,500.0,None,None,0,2.57
2014-05-14,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,18.0,2.35,1.34,500.0,None,None,0,2.35
2014-05-15,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,27.0,2.35,1.34,500.0,None,None,0,2.37
2014-05-16,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,29.0,2.35,1.34,500.0,None,None,0,2.52
2014-05-17,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,30.0,2.35,1.34,500.0,None,None,0,2.55
2014-05-18,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,22.0,2.35,1.34,500.0,None,None,0,2.33
2014-05-19,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,22.0,2.35,1.34,500.0,None,None,0,2.56
2014-05-20,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,25.0,2.35,1.34,500.0,None,None,0,2.5
2014-05-21,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,24.0,2.35,1.34,500.0,None,None,0,2.35
2014-05-22,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,23.0,2.35,1.34,500.0,None,None,0,2.4
2014-05-23,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,30.0,2.35,1.34,500.0,None,None,0,2.56
2014-05-24,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,31.0,2.35,1.34,500.0,None,None,0,2.27
2014-05-25,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,28.0,2.35,1.34,500.0,None,None,0,2.55
2014-05-26,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,23.0,2.35,1.34,500.0,None,None,0,2.5
2014-05-27,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,21.0,2.35,1.34,500.0,None,None,0,2.47
2014-05-28,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,21.0,2.35,1.34,500.0,None,None,0,2.43
2014-05-29,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,23.0,2.35,1.34,500.0,None,None,0,2.61
2014-05-30,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,30.0,2.35,1.34,500.0,None,None,0,2.62
2014-05-31,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,30.0,2.35,1.34,500.0,None,None,0,2.36
2014-06-01,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,27.0,2.35,1.34,500.0,None,None,1,2.48
2014-06-02,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,23.0,2.35,1.34,500.0,None,None,1,2.6
2014-06-03,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,27.0,2.35,1.34,500.0,None,None,1,2.35
2014-06-04,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,26.0,2.35,1.34,500.0,None,None,1,2.44
2014-06-05,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,26.0,2.35,1.34,500.0,None,None,1,2.51
2014-06-06,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,33.0,2.35,1.34,500.0,None,None,1,2.23
2014-06-07,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,35.0,2.35,1.34,500.0,None,None,1,2.5
2014-06-08,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,25.0,2.35,1.34,500.0,None,None,1,2.32
2014-06-09,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,25.0,2.35,1.34,500.0,None,None,1,2.44
2014-06-10,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,26.0,2.35,1.34,500.0,None,None,1,2.53
2014-06-11,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,23.0,2.35,1.34,500.0,None,None,0,2.2
2014-06-12,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,27.0,2.35,1.34,500.0,None,None,0,2.49
2014-06-13,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,32.0,2.35,1.34,500.0,None,None,0,2.61
2014-06-14,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,34.0,2.35,1.34,500.0,None,None,0,2.37
2014-06-15,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,25.0,2.35,1.34,500.0,None,None,0,2.47
2014-06-16,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,19.0,2.35,1.34,500.0,None,None,0,2.55
2014-06-17,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,25.0,2.35,1.34,500.0,None,None,0,2.27
2014-06-18,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,19.0,2.35,1.34,500.0,None,None,0,2.49
2014-06-19,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,24.0,2.35,1.34,500.0,None,None,0,2.52
2014-06-20,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,31.0,2.35,1.34,500.0,None,None,0,2.48
2014-06-21,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,27.0,2.35,1.34,500.0,None,None,0,2.43
2014-06-22,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,28.0,2.35,1.34,500.0,None,None,0,2.33
2014-06-23,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,24.0,2.35,1.34,500.0,None,None,0,2.55
2014-06-24,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,19.0,2.35,1.34,500.0,None,None,0,2.42
2014-06-25,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,28.0,2.35,1.34,500.0,None,None,0,2.34
2014-06-26,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,22.0,2.35,1.34,500.0,None,None,0,2.39
2014-06-27,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,31.0,2.35,1.34,500.0,None,None,0,2.46
2014-06-28,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,32.0,2.35,1.34,500.0,None,None,0,2.27
2014-06-29,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,28.0,2.35,1.34,500.0,None,None,0,2.42
2014-06-30,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,18.0,2.35,1.34,500.0,None,None,0,2.38
2014-07-01,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,29.0,2.35,1.34,500.0,None,None,1,2.55
2014-07-02,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,28.0,2.36,1.34,500.0,None,None,1,2.25
2014-07-03,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,32.0,2.36,1.34,500.0,None,None,1,2.52
2014-07-04,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,40.0,2.36,1.34,500.0,IndependenceDay,National,1,2.56
2014-07-05,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,36.0,2.36,1.34,500.0,None,None,1,2.26
2014-07-06,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,31.0,2.36,1.34,500.0,None,None,1,2.27
2014-07-07,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,27.0,2.04,1.34,500.0,None,None,1,2.25
2014-07-08,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,30.0,2.04,1.34,500.0,None,None,1,2.03
2014-07-09,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,30.0,2.04,1.34,500.0,None,None,1,2.35
2014-07-10,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,37.0,2.04,1.34,500.0,None,None,1,1.95
2014-07-11,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,34.0,2.04,1.34,500.0,None,None,0,2.12
2014-07-12,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,29.0,2.04,1.34,500.0,None,None,0,2.1
2014-07-13,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,31.0,2.04,1.34,500.0,None,None,0,2.08
2014-07-14,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,28.0,2.04,1.34,500.0,None,None,0,2.14
2014-07-15,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,23.0,2.04,1.34,500.0,None,None,0,2.14
2014-07-16,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,22.0,2.36,1.34,500.0,None,None,0,2.41
2014-07-17,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,23.0,2.36,1.34,500.0,None,None,0,2.34
2014-07-18,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,27.0,2.36,1.34,500.0,None,None,0,2.53
2014-07-19,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,31.0,2.36,1.34,500.0,None,None,0,2.49
2014-07-20,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,30.0,2.36,1.34,500.0,None,None,0,2.44
2014-07-21,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,26.0,2.36,1.34,500.0,None,None,0,2.49
2014-07-22,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,17.0,2.36,1.34,500.0,None,None,0,2.5
2014-07-23,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,23.0,2.36,1.34,500.0,None,None,0,2.36
2014-07-24,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,26.0,2.36,1.34,500.0,None,None,0,2.48
2014-07-25,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,31.0,2.36,1.34,500.0,None,None,0,2.38
2014-07-26,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,38.0,2.36,1.34,500.0,None,None,0,2.51
2014-07-27,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,23.0,2.36,1.34,500.0,None,None,0,2.41
2014-07-28,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,15.0,2.36,1.34,500.0,None,None,0,2.49
2014-07-29,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,28.0,2.36,1.34,500.0,None,None,0,2.39
2014-07-30,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,26.0,2.36,1.34,500.0,None,None,0,2.49
2014-07-31,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,24.0,2.36,1.34,500.0,None,None,0,2.34
2014-08-01,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,34.0,2.36,1.34,500.0,None,None,1,2.43
2014-08-02,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,37.0,2.36,1.34,500.0,None,None,1,2.52
2014-08-03,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,30.0,2.36,1.34,500.0,None,None,1,2.47
2014-08-04,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,25.0,2.36,1.34,500.0,None,None,1,2.45
2014-08-05,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,27.0,2.36,1.34,500.0,None,None,1,2.6
2014-08-06,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,32.0,2.36,1.34,500.0,None,None,1,2.53
2014-08-07,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,31.0,2.36,1.34,500.0,None,None,1,2.51
2014-08-08,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,39.0,2.36,1.34,500.0,None,None,1,2.49
2014-08-09,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,33.0,2.36,1.34,500.0,None,None,1,2.5
2014-08-10,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,30.0,2.36,1.34,500.0,None,None,1,2.59
2014-08-11,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,22.0,2.36,1.34,500.0,None,None,0,2.39
2014-08-12,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,18.0,2.36,1.34,500.0,None,None,0,2.53
2014-08-13,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,27.0,2.36,1.34,500.0,None,None,0,2.46
2014-08-14,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,27.0,2.36,1.34,500.0,None,None,0,2.39
2014-08-15,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,29.0,2.36,1.34,500.0,None,None,0,2.42
2014-08-16,FOODS_1_001_CA_1,Packaged Staples Item 001,FOODS,CA_1,32.0,2.36,1.34,500.0,None,None,0,2.45
